binary,given_name,surname,date_of_birth,phone_number,email,address,city,state,zipcode,pd qcut2,random choice 4,random choice 2,target,semi_constant_1,min max scaling,outliers 1,pd qcut3,constant_2,uniform corr 2,constant_1,multicollinearity 3,duplicate_2,random choice 7,correlated w target 2,multicollinearity 1,duplicate_1,uniform corr 1,multicollinearity 4,standard scaling,semi_constant_2,correlated w target 1,random label num 13,outliers 2,corr_feature_class,informative_1,multicollinearity 2,random label num 4,informative_2,pd qcut1,class
,,Stokes,1922-07-23,001-750-961-0770,darrellmarshall@example.org,4237 Khan Meadows,Port Jackbury,WY,22988,,,Rand Choice 1,-3.928527737744961,q_const_0,286.7563540626631,-0.1258169407717764,G1,constant_value,,constant_value,,-1.6562227372241345,Friday,-4.264238093497588,-0.14215006255480153,2.043879079734852,,-0.41050635409130914,52577.624883140306,q_const_0,-2.2513913364320888,label num hi 2,,2.977116204000478,2.043879079734852,,label num lo 2,-1.6562227372241345,Low,0
,Marc,Casey,2024-11-30,001-534-433-9721x6471,,74269 Grace Mount Apt. 845,,TN,,Q4,,Rand Choice 1,3.214699184175289,q_const_0,330.48019745999693,-0.1868758252336976,G6,constant_value,0.5453606994623628,constant_value,,1.6143904868931434,,,0.6030236955479154,1.5732138784743936,,-0.3662260849069234,63582.72489780578,q_const_0,0.07480171884169895,,,4.452879114871454,1.5732138784743936,-0.04858940206349666,,1.6143904868931434,High,1
binary_2,Gary,Smith,1987-01-24,,sbest@example.net,04958 Bradford Forges Suite 352,Katherineborough,,71254,Q3,West,Rand Choice 2,1.2918176066644143,q_const_0,252.9390101202721,-0.424627875389411,G5,constant_value,0.7338437820739341,constant_value,1.3131320494488998,0.5731201994134124,Wednesday,,0.03879044502298681,0.5340528463535862,0.2979599210999829,0.9761013734304183,43501.75718552607,q_const_0,-2.781815555459284,label num hi 1,,0.8322148880589262,0.5340528463535862,-0.07492019926716345,label num lo 1,0.5731201994134124,High,1
binary_2,Nicolas,Rodriguez,1956-08-30,,farleypaul@example.org,,,KY,57796,Q2,West,Rand Choice 1,-1.1199855992295522,q_const_0,176.56349267385053,3.5848562393214936,G3,constant_value,0.2677072845870092,constant_value,-0.35508469798156816,-0.5746818568277252,Thursday,,0.2652095540382074,0.37747616739616263,,-0.18123309758135805,46667.13512684118,q_const_0,-1.8643130793181015,,3.8994716170808674,7.8213372620906725,0.37747616739616263,1.2072869627843286,label num lo 3,-0.5746818568277252,Low,1
binary_1,Shelly,Roach,1985-11-11,9997111248,,,North Dawn,OK,91630,Q1,North,Rand Choice 2,-3.152771829286761,q_const_0,233.97480722702358,-0.058862939302287864,G2,constant_value,0.018398241744993556,constant_value,,-1.2288934608056508,,0.3812041202514411,0.11587984026063157,2.5156255690613945,0.24198124187482062,,,q_const_0,-4.484356909475091,label num hi 6,,2.754394379076083,2.5156255690613945,-0.415435541764592,,-1.2288934608056508,Low,0
binary_2,,Lee,1966-07-28,,abaker@example.com,,,,,Q4,South,Rand Choice 1,2.773935161414115,q_const_0,267.72920234160256,0.08067806024280373,G5,constant_value,0.8411369176568413,constant_value,-0.8421784547220298,1.0524405390063447,Friday,,0.016258115541645662,-1.007994980017128,0.737209704900645,-0.6640583193463717,58219.04626171312,q_const_0,-5.310252855403232,label num hi 1,,-0.3704190454439771,-1.007994980017128,0.36253050729010783,label num lo 2,1.0524405390063447,,1
binary_2,Kirk,Ward,2006-12-02,,herbertwhite@example.com,,,NH,04192,Q1,,Rand Choice 1,-3.939188563371206,q_const_0,181.42737631252595,1.4388816603525925,G1,constant_value,0.1267754130862454,constant_value,,-2.142140425136745,Thursday,-4.168352202884729,0.9928714930004191,-1.441904594052713,0.3270617958131562,,61922.735932047566,q_const_0,-2.0560072741656135,label num hi 5,4.133697922340214,2.791153339611392,-1.441904594052713,0.4495032328731056,label num lo 1,-2.142140425136745,Low,0
binary_1,,Duncan,2008-08-21,,,331 Evan Bridge,Rhodesshire,TN,05279,Q2,West,Rand Choice 2,-2.003379105597559,q_const_0,143.08166077078815,3.326395296563334,G3,constant_value,0.26861411296606774,constant_value,,-1.1801182205256275,Thursday,,0.24086397452674974,-1.0208759862462062,,-0.4687619693721694,60410.35883694448,q_const_0,1.931065070371243,label num hi 9,2.3719336374747066,-1.9651667156498305,-1.0208759862462062,0.07019196641710479,,-1.1801182205256275,Low,0
,,Rich,1966-06-06,001-761-857-8017x8886,williamflores@example.org,,,,,Q1,,Rand Choice 1,-2.1965863718935306,q_const_0,367.93039524869937,1.4543475901639433,G3,constant_value,0.17236226369544194,constant_value,,-1.0225194269056463,Wednesday,-4.7963285543647265,-0.763752520402135,0.7752711660053856,0.5158814101892919,0.3051752501229166,38712.97600258412,q_const_0,-1.5848988351083575,label num hi 13,,-6.179700095069784,0.7752711660053856,-0.016975531356176188,label num lo 4,-1.0225194269056463,Low,0
binary_1,Janet,,1951-06-27,,,288 Wells Keys Apt. 906,Joseborough,,50258,,South,Rand Choice 1,-1.790636972500403,q_const_0,290.5466730351029,2.3888340736979536,G3,constant_value,0.4459439136897727,constant_value,0.6729317861198322,-1.0871640648459655,Sunday,2.690582847373011,-0.04862688263112896,-1.0671639899446084,,1.085821706739614,55321.32015777498,q_const_0,-4.875192084210797,label num hi 13,,-1.398311654561497,-1.0671639899446084,-1.1562698805371383,,-1.0871640648459655,Low,0
binary_1,Melissa,Cooper,2014-06-18,210-331-4585,mary68@example.org,097 Lewis Shoal Suite 111,Robinsonburgh,,91900,,,Rand Choice 2,-2.4330705022879595,q_const_0,,-0.4901060988606677,G3,constant_value,0.11980179448598971,constant_value,0.5424145833713023,-1.0137701292815988,,,2.0610206068103003,1.6390444379174158,,,52521.40470552082,q_const_0,-3.7289026696944436,label num hi 2,,4.033122110239515,1.6390444379174158,1.286535853547649,label num lo 4,-1.0137701292815988,Low,0
binary_1,,,1945-12-06,565-358-7947x334,efrederick@example.org,,,PW,30510,,,Rand Choice 1,-1.1680983143896668,q_const_0,328.9673028946074,-0.5071850992195126,G3,constant_value,0.624437094583536,constant_value,,-0.7841139219879596,Saturday,2.243292683873297,1.1155602861205298,-0.9776252981677451,0.17664732235581676,-0.6744433110776882,44723.91723090458,q_const_0,1.2931764525294211,label num hi 11,,0.17089376190329286,-0.9776252981677451,-0.2387891969603655,label num lo 4,-0.7841139219879596,Low,1
binary_2,Patrick,Williams,1929-05-24,,ndyer@example.com,31389 Nicole Throughway Suite 778,,AZ,68065,Q4,,Rand Choice 1,5.023469432873002,q_const_0,431.92729134632657,0.6029598845765749,G6,constant_value,0.817884332231239,constant_value,1.228210856978473,1.9705617182058655,Friday,,-0.7109984506799853,-1.9669287563218671,,1.0052317678440672,35326.90004670549,q_const_0,7.8486164507019645,label num hi 4,2.0225722354786857,3.670684557257056,-1.9669287563218671,0.037413171895743925,label num lo 4,1.9705617182058655,High,1
,,Knox,1936-05-14,444-746-0196x2721,bonddeborah@example.org,,Lake Robertborough,MA,82308,Q3,,Rand Choice 2,0.9169134412802296,q_const_0,505.20706591379735,0.5877273931623019,G4,constant_value,0.6223664769963716,constant_value,,0.3486446225147115,,,1.464985089146659,0.17591477314231518,,0.17253232944512512,40296.13034938075,q_const_0,-1.472374454869076,label num hi 3,,4.758647776058932,0.17591477314231518,1.2358148364809156,label num lo 3,0.3486446225147115,High,1
binary_2,Keith,,1911-10-07,,goodwinandrew@example.com,,,AS,,Q1,,Rand Choice 1,-3.798812687941414,q_const_0,410.49400088002756,-0.46633962257493555,G1,constant_value,,constant_value,,-1.6756067440107647,Monday,-2.0658689749853276,0.9828429413320922,1.4643773909617706,0.26390823085182374,,51535.77855943754,q_const_0,-2.329683810527789,label num hi 10,6.598007107907753,1.8775278234179964,1.4643773909617706,1.8867643909561396,label num lo 3,-1.6756067440107647,,0
binary_2,Dean,,1973-12-08,,,62902 Clayton Keys,,KY,79189,Q1,South,Rand Choice 1,-2.929097169950798,q_const_0,337.79139740864326,-0.7931230133807059,G2,constant_value,0.082249170041443,constant_value,,-1.2723683998654274,,2.380818664596946,2.7753137313659164,1.443518162938196,,-0.12461495378571223,55435.622851501685,q_const_0,-0.5724180165898579,,3.4708798965336207,,1.443518162938196,1.8725356335093348,label num lo 1,-1.2723683998654274,Low,0
binary_1,Vanessa,Anderson,,001-285-615-9380x2544,kari01@example.net,853 Courtney Ways,,FL,,Q3,,Rand Choice 2,1.7151863856334089,q_const_0,218.42561107879237,-0.5170918733822479,G5,constant_value,0.9294017873929975,constant_value,,0.8532961815345174,Wednesday,,-0.5432216589305133,1.131875576457843,0.7697918325795885,0.4103321120282028,48756.13244263823,q_const_0,-0.1758127944001575,,,1.9783990612126163,1.131875576457843,-0.1461881041726744,label num lo 4,0.8532961815345174,,1
binary_1,Nicole,Garza,,911.771.1016x0635,canderson@example.org,8229 Dunn Via,,MI,08694,,,Rand Choice 2,-1.9920800402399248,q_const_0,250.67393551137104,1.5555925652977391,G3,constant_value,0.24239866514870795,constant_value,,-0.7455121960015335,Monday,,0.7386593597095109,2.090847772073292,0.3250487761942773,-0.9904501374048018,50219.873918062716,q_const_0,-0.6320688830718402,label num hi 8,2.8082722834974683,3.973683406311406,2.090847772073292,1.0539865940650983,,-0.7455121960015335,Low,0
binary_1,Jillian,Hayes,1940-07-09,,gzhang@example.com,317 Shannon Square Apt. 725,East Brianshire,MD,,,,Rand Choice 1,2.6865669417223548,q_const_0,138.10154576152962,-0.6028447132320417,G5,constant_value,,constant_value,0.38969133548339413,1.3336174164193086,Saturday,,0.26637944925176016,1.3256261875957216,0.620550630288907,0.41283406991857335,45225.58886516997,q_const_0,3.5089611642633054,,3.8309225211167712,,1.3256261875957216,-0.8966291661534014,label num lo 4,1.3336174164193086,High,1
binary_1,,Clark,1920-11-16,925-744-3218x1616,markmoore@example.com,512 Kevin Trafficway,South Zoemouth,MP,16060,Q2,,Rand Choice 1,-2.1458147209496308,q_const_0,308.24731080550555,0.019860587311971687,G3,constant_value,0.12382852736694383,constant_value,-0.20534120592057162,-1.0886683560963573,Tuesday,,-1.2455449936789877,0.12400071205774699,0.23404667075376745,-0.3527627039929243,65043.15375493925,q_const_0,-1.2489675690892532,label num hi 3,,,0.12400071205774699,0.05867479135130688,,-1.0886683560963573,Low,0
binary_2,,Smith,1934-11-16,(377)875-7216,heatherball@example.net,,,,,Q3,East,Rand Choice 2,1.319992863182447,q_const_0,456.13955588858164,-0.8431764103670722,G5,constant_value,0.6113905765529081,constant_value,-0.2191307289795937,0.47965396852383757,Thursday,4.659965346390845,0.08583150464376851,-0.23873414417960348,,0.08819078614890619,,q_const_0,1.5842643637080052,label num hi 8,2.803350117425679,2.428735046534456,-0.23873414417960348,0.032597239574591146,,0.47965396852383757,High,1
binary_2,,Quinn,1960-11-09,+1-432-830-2354x8836,dennistammie@example.org,,West Traceyside,CO,,Q2,,Rand Choice 1,-1.099856879091509,q_const_0,311.2454560598792,1.6582421793873043,G4,constant_value,0.07158303076471738,constant_value,,-0.6757855690758994,Thursday,,-1.3081178959581181,-0.4234334443075032,0.4736334136404961,-0.540839416566111,43363.232101776906,q_const_0,1.1022121260632292,label num hi 13,,1.0652704291440394,-0.4234334443075032,-0.8107729135872266,,-0.6757855690758994,Low,0
binary_2,Victor,Edwards,2022-05-23,,diana70@example.com,279 Cruz Knoll Suite 328,,HI,12804,Q1,East,Rand Choice 2,-6.097592763187105,q_const_0,291.4266988468876,1.0703125612673743,G1,constant_value,0.22242110751137378,constant_value,,-3.1892441868275694,Saturday,,-1.0372385257441408,-1.7262404093997978,,-1.3125283872010147,59265.07093344981,q_const_0,-3.458807568304464,,8.35414838939787,1.3892561561514847,-1.7262404093997978,-0.5106903707083761,label num lo 2,-3.1892441868275694,,0
binary_1,,Riley,2024-02-12,001-450-894-0013,antoniodean@example.com,,,OR,87354,Q1,,Rand Choice 1,-2.7196940565504164,q_const_0,462.44041348210646,1.6641511085713612,G2,constant_value,0.11987302846166986,constant_value,0.40178382051355305,-1.0696565175358983,Wednesday,,-1.2318407689049022,2.2040396196799588,,0.2758568884010896,62471.08045195039,q_const_0,-3.342797920076646,,,0.8811434732880914,2.2040396196799588,-0.30447495854389145,label num lo 2,-1.0696565175358983,Low,0
binary_1,Linda,Bates,2023-09-03,,hillangela@example.net,5979 Corey Roads,Port Tracy,WV,09722,Q4,,Rand Choice 2,4.765611628406716,q_const_0,424.45482309639533,0.4127562092784208,G6,constant_value,0.9346234051088276,constant_value,,1.912628577835879,Sunday,,-0.2713617438079296,-1.5141232808454532,,0.24305034590363028,56837.04998474925,q_const_0,6.462365862995807,label num hi 9,3.509582748634953,5.251329498323017,-1.5141232808454532,-1.1914977451957718,label num lo 3,1.912628577835879,High,1
binary_1,,Fitzgerald,2020-01-24,,saranelson@example.com,363 Castro Hollow,Tuckerfurt,CO,90125,,,Rand Choice 1,-2.299275017099308,q_const_0,282.18305106148273,-1.4125095384232744,G3,constant_value,0.434809494634507,constant_value,,-1.2260543634288452,Saturday,,0.3290270196615452,-0.35238132945951883,0.07399999321094083,,41041.20369764216,q_const_0,-3.895377299255959,label num hi 4,-0.9843795764937899,0.30156867675973587,-0.35238132945951883,-0.6121460545161207,,-1.2260543634288452,,0
binary_1,Sarah,Patrick,1985-03-18,,sandrahuber@example.org,,Margaretchester,VA,03647,Q2,South,Rand Choice 1,-2.0610365949524803,q_const_0,309.0657085941082,1.2566125904862928,G3,constant_value,0.20558162982972183,constant_value,,-1.2181315797083623,Wednesday,-0.2621454208055305,-1.969173404575912,-1.1012549032234868,,0.9219601712227009,,q_const_0,-0.7205612933037797,,-2.30031185229661,-1.2845733868972378,-1.1012549032234868,-1.2736942602026393,,-1.2181315797083623,Low,0
,Edward,White,,260-527-3280x571,katherinethomas@example.org,,Paynefurt,,45616,Q3,,Rand Choice 2,0.7048682076975674,q_const_0,356.1491083356546,1.120177024057548,G4,constant_value,,constant_value,,0.2517835010553562,Friday,,-0.8205371339215115,0.19152703383770275,0.44504919350774386,0.06065625371377166,44932.936086503236,q_const_0,1.6202281141000656,label num hi 10,3.052736165736878,7.368580886110574,0.19152703383770275,0.2794075443707298,,0.2517835010553562,High,1
binary_2,,Miller,1936-04-07,,michaelharris@example.com,224 Linda Views Apt. 428,Fitzgeraldland,MP,65475,Q3,,Rand Choice 1,2.370025993043201,q_const_0,487.58832259065645,-0.061235562490400415,G5,constant_value,0.4838206443901446,constant_value,-0.8510043188704521,1.16400969213587,,6.8050057073685055,1.2996060934188673,1.1676376003779545,0.9853074772987549,-1.1162967427804424,59687.529293976106,q_const_0,-0.6333209546840848,label num hi 5,1.5026958225705398,3.692000236431279,1.1676376003779545,,label num lo 1,1.16400969213587,High,1
,,Mcconnell,1916-03-28,,pattersontracy@example.org,1892 Cohen Mall,Kellyside,ND,,Q4,North,Rand Choice 2,5.086575678414842,q_const_0,215.3765573655707,2.0422544832693896,G6,constant_value,,constant_value,-0.33869424078887533,1.9240224664197152,Monday,2.300901914046113,0.6152622786858389,-2.5178163184454023,,-0.7929828631380686,34599.98739512107,q_const_0,1.5300997954333069,label num hi 8,,0.2688488492103249,-2.5178163184454023,,label num lo 1,1.9240224664197152,High,1
binary_1,,Collins,1940-05-03,,rogersrobert@example.net,200 Geoffrey Harbors Suite 355,East Kathy,GU,87219,Q1,,Rand Choice 1,-2.682312711859647,q_const_0,275.5143548310275,0.5638792724558799,G2,constant_value,0.14002302596131727,constant_value,0.7954798099264928,-1.2237208569047195,,,0.7699197672515229,0.9608887188257084,,0.9563805722318367,27019.97962065496,q_const_0,-0.5460400560686841,,3.2217022625964393,,0.9608887188257084,0.7389383081247345,,-1.2237208569047195,Low,0
binary_1,,Callahan,1940-08-05,(409)947-7982x78390,dhill@example.com,37068 Sarah Passage,Berrymouth,FM,,Q1,,Rand Choice 2,-3.3082797460305193,q_const_0,239.77790926655433,-0.4174916201845094,G2,constant_value,0.25908118331152175,constant_value,,-1.6005460098069955,Sunday,,-0.010387471255632498,0.3482419779617202,0.17027140120974726,0.639996983706235,61914.9109792777,q_const_0,-5.801487617669824,label num hi 3,2.96681997753974,,0.3482419779617202,-0.5529391013011379,label num lo 1,-1.6005460098069955,Low,0
binary_2,,James,1971-07-03,911.329.2019x5762,,968 Bates Stream,Tammyside,,,Q1,,Rand Choice 2,-3.279082535167044,q_const_0,363.48754872787845,-0.37083415736154696,G2,constant_value,0.17804867054290435,constant_value,0.46510757208622955,-1.5542075068935395,Wednesday,,-0.20980973167772157,0.5852816760089175,,0.6184902015334486,49925.129924973386,q_const_0,-3.817897491535909,,3.369487919734175,-3.6762466206978353,0.5852816760089175,-0.2539147153371955,label num lo 4,-1.5542075068935395,Low,0
binary_1,,Wolf,,(455)252-4995,mendozaana@example.net,,,DC,65307,,,Rand Choice 1,-2.311093473517599,q_const_0,433.65919722118343,1.0559478169051264,G3,constant_value,,constant_value,0.8340135066212764,-1.032926291313865,Tuesday,-4.263746680101321,-0.3545151726361742,1.0873827825397426,0.059586794246934124,1.423866950118072,32340.074245116662,q_const_0,-3.947081037719742,label num hi 6,5.918004804104986,1.1357155845164884,1.0873827825397426,1.2569986538199702,,-1.032926291313865,Low,0
binary_2,,Barry,1973-03-19,+1-633-286-6931x0042,,,,KY,32756,,,Rand Choice 1,4.486224711925048,q_const_0,185.7625971937747,0.2875355241081331,G6,constant_value,,constant_value,-0.0889519676340971,1.7728751802835538,Wednesday,,1.4462188277140582,-1.5814763586895344,0.9095907724491104,-0.02664592404724556,43672.55727029699,q_const_0,3.626910041890661,label num hi 4,,4.94575699057911,-1.5814763586895344,0.1756979134177977,label num lo 2,1.7728751802835538,High,1
binary_1,Kelly,,1949-07-30,,ramossara@example.com,87849 Jesse Brooks Suite 339,East Jennifer,AL,47838,Q4,North,Rand Choice 1,2.416753832890505,q_const_0,446.59256070488453,-1.1846480926274308,G5,constant_value,0.4675327250187347,constant_value,0.5139062264653669,0.9699901234073857,Saturday,,0.6579934071948602,-0.39673566887304257,,-0.44307748960912413,66055.84097687206,q_const_0,-1.6960759511252197,,6.4823480163958695,1.2912441030403077,-0.39673566887304257,0.7601334626965692,,0.9699901234073857,High,1
,,,2018-02-10,+1-373-441-0746,bakerkathy@example.net,561 Rodriguez Falls,,IN,58853,,East,Rand Choice 2,1.9422588690952223,q_const_0,467.48902554547954,0.17995848208234183,G5,constant_value,0.21468619386188453,constant_value,,0.8384065535864281,Saturday,,-0.4042414594886912,0.2554509229309263,0.5997776634705184,-0.9087186268006449,60590.04133657651,q_const_0,0.48384629316410355,label num hi 8,,-0.686957101052454,0.2554509229309263,-0.49891473007915166,label num lo 3,0.8384065535864281,High,1
,Russell,West,1940-04-24,,welliott@example.net,,Chandlerburgh,VI,66986,Q2,,Rand Choice 1,-0.6682273705213023,q_const_0,248.03480524165877,1.9231330614153,G4,constant_value,,constant_value,,-0.5663508125107565,Tuesday,2.8188301433400773,-0.6662645895250637,-1.0910772431848683,,0.4420554703706324,57607.82686869768,q_const_0,-1.7647211786230659,label num hi 9,4.731944254409702,-0.520685949293453,-1.0910772431848683,-1.3184248676743096,,-0.5663508125107565,Low,0
binary_2,,,1994-03-22,,sheila03@example.org,942 Christopher Unions Suite 514,,NY,13969,,East,Rand Choice 1,-1.3957244514072462,q_const_0,412.87084011247043,-2.6762469079166618,G3,constant_value,0.18345702169605088,constant_value,,-0.8043405186551533,Monday,0.738099434168006,-1.33881518136602,-0.3538443994512106,,0.7025618920949915,66388.24838368868,q_const_0,0.19612147081695386,,,2.6282548278259337,-0.3538443994512106,-1.2484280110981139,label num lo 3,-0.8043405186551533,Low,0
binary_2,,Wells,2014-06-25,9436604731,ashlee52@example.net,4535 Walker Ports Apt. 644,South Michaeltown,SD,,Q3,East,Rand Choice 1,1.6322755869949503,q_const_0,449.4821941646593,-0.1318653856708076,G5,constant_value,0.7526596724393289,constant_value,,0.5317262575317186,Wednesday,-1.7313832920445462,-0.44664624587255697,-0.9182145747538393,0.715483519565492,0.6675499517572996,50107.246496414205,q_const_0,-1.913864553405363,label num hi 11,4.5011550839061085,3.3078301528918783,-0.9182145747538393,-0.4146717832865208,,0.5317262575317186,High,1
binary_1,Lori,Solis,2019-07-15,,ryanconley@example.org,3253 Cooper Curve,,IA,33899,Q3,North,Rand Choice 2,1.9285889619514072,q_const_0,413.7868555705486,0.27539644696700416,G5,constant_value,0.6610080470247296,constant_value,,0.9128890585687365,Monday,,-0.1217746641135361,0.8415544210757202,,1.0170001172676228,36357.280248294424,q_const_0,1.3478276729210372,label num hi 2,,,0.8415544210757202,-0.2538778480474459,label num lo 1,0.9128890585687365,,1
binary_1,,Baird,2008-01-06,3592438378,brandon78@example.org,169 Michael Estates Apt. 184,North Davidchester,FM,,Q4,South,Rand Choice 2,2.839934234464208,q_const_0,437.0789934162697,-1.3298449653857882,G6,constant_value,0.6334658426552864,constant_value,0.26865183210534993,1.4342183636837038,Friday,,-0.236439013104658,1.5357099558387635,,0.9297562307867868,28105.819986254544,q_const_0,-0.10379343284887566,label num hi 4,,1.5212148495136462,1.5357099558387635,-1.1527084910328924,label num lo 1,1.4342183636837038,High,1
binary_2,,Rubio,2022-05-26,001-263-220-8521,morrowjessica@example.com,8332 Greene Way,West Andrewbury,GA,,Q3,West,Rand Choice 1,0.23021878942569707,q_const_0,258.2578495494491,0.17137579671315917,G4,constant_value,0.6368413100701705,constant_value,,0.019590534069166554,Saturday,-0.08261250605164239,-0.1483019437794103,0.115033347433805,0.636092233502255,1.4790362462213709,31947.29284493903,q_const_0,-0.5060424546667766,label num hi 5,,1.2973199039311045,0.115033347433805,-0.7221931306476675,label num lo 2,0.019590534069166554,High,1
binary_2,Stephen,Black,1947-12-19,,deckermargaret@example.net,,,,,Q3,,Rand Choice 2,0.39370910458046116,q_const_0,313.82897969141453,1.9321436521133575,G4,constant_value,0.47132045644424186,constant_value,,0.08048296288373735,Sunday,0.8148169401499477,-0.6853327162651616,0.00305478623466493,,-1.5477187245473083,40141.584309968835,q_const_0,-1.050161258149651,label num hi 11,-2.4559423225034314,5.458637575383722,0.00305478623466493,-0.7127628777700308,label num lo 2,0.08048296288373735,High,1
binary_1,,Goodwin,1963-08-04,,melissawright@example.net,,,ME,57605,,West,Rand Choice 1,3.6724142470774463,q_const_0,340.57234251233973,0.26182724186256273,G6,constant_value,0.9670236248156483,constant_value,,1.535308479856881,Sunday,,-0.8912375761421224,-0.5490576330285472,,1.2645908498116192,59135.40550471988,q_const_0,1.4725438292442954,label num hi 8,3.2134747028561383,-0.6642448818647066,-0.5490576330285472,-0.9349632989351924,label num lo 2,1.535308479856881,High,1
,Scott,Anderson,1981-07-03,001-810-515-3445x5228,madison67@example.net,879 Kristina Points Suite 904,,IA,63481,Q2,,Rand Choice 1,-0.7926635808066187,q_const_0,292.3980856408467,-1.7291184690143633,G4,constant_value,,constant_value,-1.874942272914943,-0.4795534580991122,Monday,2.8954903510476595,0.46303424876534144,-0.04083868544248337,,-1.4928204440193367,53242.20114815394,q_const_0,0.712968494765198,label num hi 5,,,-0.04083868544248337,0.5965896685331339,label num lo 3,-0.4795534580991122,Low,0
binary_2,,Keller,1923-07-09,,wmassey@example.net,3473 Roberts Viaduct Suite 993,,HI,,,North,Rand Choice 1,-0.918744510082743,q_const_0,129.00722424060245,1.0902441189624292,G4,constant_value,0.528235467217142,constant_value,,-0.698644315223675,Tuesday,-0.36921900371483624,-0.3488270906073365,-1.20206923370639,0.7725061189000548,-0.2573950426865681,57782.3523300283,q_const_0,-0.9352078733216458,label num hi 5,,1.8417089291244102,-1.20206923370639,0.8222978572558662,label num lo 2,-0.698644315223675,Low,1
,Matthew,Mitchell,2000-08-25,213-610-4379x347,morganlong@example.com,433 Raymond Flat Apt. 427,,WA,18626,,,Rand Choice 2,-3.4272392309583806,q_const_0,220.272061797579,-1.8358301065228269,G1,constant_value,,constant_value,,-1.8837138792983734,Friday,,0.35776859115413406,-1.3015118033501185,0.09535752464655889,-0.6090156462298606,74287.32661430705,q_const_0,-1.3635102974738742,label num hi 6,3.943857214031883,1.1261934754364242,-1.3015118033501185,0.14419071559251875,label num lo 4,-1.8837138792983734,Low,0
binary_1,,Morgan,1986-08-14,,francis17@example.net,63699 Lori Turnpike Apt. 265,Jenniferport,VT,82305,Q3,South,Rand Choice 1,0.7833833277546627,q_const_0,350.18705539905307,1.1867186776222907,G4,constant_value,0.7099495410132798,constant_value,,0.2996677742939713,Tuesday,,0.31583395439110584,0.2728581709028596,,0.7153017566018196,44168.50050968337,q_const_0,0.6575323433053569,label num hi 3,,-0.6726059200325123,0.2728581709028596,0.5545592549462216,label num lo 1,0.2996677742939713,High,1
binary_2,,House,,,daughertychristian@example.org,4477 Kayla Pike Apt. 144,New Douglashaven,LA,67622,Q2,,Rand Choice 1,-0.5497817929532185,q_const_0,354.0895008222079,0.7582633898199177,G4,constant_value,0.5456818292720377,constant_value,,-0.43555511670197755,,,-1.470841495331951,-0.5439566590124767,0.930849328839055,0.6887352304545902,,q_const_0,-2.8170973251925426,,,-0.001512165699427026,-0.5439566590124767,-0.17515608462977422,,-0.43555511670197755,Low,0
,Shannon,Guerrero,1921-02-20,406.215.9757x2248,reneewilson@example.net,,,,,Q1,,Rand Choice 1,-2.426816665025421,q_const_0,367.4393363071483,0.4185570177434549,G3,constant_value,,constant_value,-0.6575297336052403,-0.9902196850450771,,,-1.2395247149136144,1.788569247529785,0.4475816221995136,-1.1427924125995845,48701.16632439744,q_const_0,-0.6399311307069009,label num hi 1,6.543937023646466,1.007797816088591,1.788569247529785,-1.573839271184469,,-0.9902196850450771,Low,0
binary_1,,Mills,1963-07-19,+1-442-852-2348x74318,miranda62@example.com,60514 Debbie Walks Suite 629,West Vanessatown,ME,,Q1,South,Rand Choice 1,-3.459037937912494,q_const_0,321.40298692729476,-0.8576734753815766,G1,constant_value,0.1056746414003979,constant_value,,-1.9188099778361307,,,0.8742622019203501,-1.4482635742954604,0.10343000832774635,-0.3450807681356349,55061.170403472446,q_const_0,-0.40279913610121354,label num hi 2,,-1.114314383869473,-1.4482635742954604,,label num lo 1,-1.9188099778361307,Low,0
binary_2,,Tran,2008-08-18,(738)790-7152x54922,znash@example.net,,East Erin,NY,31576,Q2,,Rand Choice 1,-1.3438467529079294,q_const_0,309.96624740882163,0.029864472797253558,G3,constant_value,0.1654537250639671,constant_value,,-0.9003241580171191,Thursday,,0.7396175531534718,-1.2250960321892006,,-1.1302004843837543,,q_const_0,-2.595638609257099,label num hi 3,,1.9882652466113373,-1.2250960321892006,0.3954777575151524,,-0.9003241580171191,Low,1
binary_1,,Williamson,1990-04-20,,chadlawrence@example.com,,,,,Q2,West,Rand Choice 2,-1.0421918849657974,q_const_0,386.1087013951064,-1.7762932490365961,G4,constant_value,0.5382131241179282,constant_value,,-0.759203083570571,Tuesday,0.4002078653523031,-1.0351794739566262,-1.2231941283978025,,-0.30142552533976535,54892.14585320058,q_const_0,3.3865391846525235,label num hi 11,,5.2590916953825015,-1.2231941283978025,-1.2363941120925344,label num lo 3,-0.759203083570571,Low,1
binary_2,James,Smith,1963-09-28,,kcox@example.org,,West Donald,OR,,Q1,,Rand Choice 1,-2.4302451386816837,q_const_0,423.2311478222,0.12559305229406123,G3,constant_value,0.2153054498748686,constant_value,,-1.0247116694844207,Wednesday,,0.12832169938154522,1.5501794730317042,0.13822128920998022,0.9539570622703555,64963.98423752987,q_const_0,1.9798805287642676,label num hi 1,7.987837303640681,4.037096980620571,1.5501794730317042,-0.5399715708056745,label num lo 4,-1.0247116694844207,Low,0
